source,query,clip_dir,score,is_positive
caption_txt,The car drives through a tunnel.,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_15/03,0.7727107405662537,False
caption_txt,The car drives through a tunnel.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_7/02,0.7728760838508606,False
caption_txt,The car drives through a tunnel.,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_15/04,0.7562600374221802,False
caption_txt,The car drives through a tunnel.,<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_5/03,0.7637937068939209,False
caption_txt,The car drives through a tunnel.,<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_22/03,0.7890408635139465,False
caption_txt,The car drives through a tunnel.,<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_6/03,0.7989253401756287,False
caption_txt,The car drives through a tunnel.,<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_4/02,0.7897457480430603,False
caption_txt,The car drives through a tunnel.,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_13/01,0.7275515794754028,False
caption_txt,The car drives through a tunnel.,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_21/01,0.744091808795929,False
caption_txt,The car drives through a tunnel.,<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_1/03,0.767941415309906,False
caption_txt,The car drives through a tunnel.,<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_21/02,0.7895469069480896,False
caption_txt,The car drives through a tunnel.,<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_18/03,0.7720488905906677,False
caption_txt,The car drives through a tunnel.,<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_15/01,0.7764490842819214,False
caption_txt,The car drives through a tunnel.,<DATASET_ROOT>/241018102947_M801C06L62G031_2673_end_extract/drive_4/01,0.7561947107315063,False
caption_txt,The car drives through a tunnel.,<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_6/01,0.7891057133674622,False
caption_txt,The car drives through a tunnel.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_11/01,0.7595959901809692,False
caption_txt,The car drives through a tunnel.,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_11/02,0.7635526061058044,False
caption_txt,The car drives through a tunnel.,<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_10/04,0.7249425053596497,False
caption_txt,The car drives through a tunnel.,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_31/03,0.768537700176239,False
caption_txt,The car drives through a tunnel.,<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_8/03,0.8035804629325867,False
caption_txt,The car drives through a tunnel.,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_24/04,0.7674813270568848,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_19/02,0.7899646759033203,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_16/04,0.8224789500236511,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_1/02,0.8252356648445129,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/231106095132_M801C06L62G031_2673_end_extract/drive_2/03,0.7715581655502319,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_27/02,0.8107584714889526,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_14/03,0.8178306818008423,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_1/01,0.8178579211235046,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_16/01,0.8363696336746216,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_18/02,0.8011760711669922,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_13/04,0.8114796876907349,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_16/02,0.7475247383117676,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_16/01,0.8197159171104431,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240205170303_M801C06L62G031_2673_end_extract/drive_2/02,0.8023512363433838,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_18/02,0.811326265335083,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_16/04,0.8012445569038391,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_13/01,0.790157675743103,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/241018102947_M801C06L62G031_2673_end_extract/drive_5/01,0.7924714088439941,True
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_17/03,0.8107724785804749,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_1/03,0.8174684643745422,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_2/03,0.8232120871543884,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_13/03,0.8619514107704163,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_15/03,0.8321886658668518,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240205170303_M801C06L62G031_2673_end_extract/drive_1/01,0.820266842842102,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_17/04,0.8210157752037048,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_27/04,0.7708578705787659,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_7/02,0.8046143054962158,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/231106095132_M801C06L62G031_2673_end_extract/drive_1/02,0.7754074931144714,True
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/241018102947_M801C06L62G031_2673_end_extract/drive_5/04,0.8095642328262329,True
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240205170303_M801C06L62G031_2673_end_extract/drive_1/02,0.7773923873901367,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240205170303_M801C06L62G031_2673_end_extract/drive_2/01,0.8154209852218628,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_3/01,0.7814793586730957,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_11/04,0.8054318428039551,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/231106095132_M801C06L62G031_2673_end_extract/drive_2/02,0.8306758403778076,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_6/03,0.8199087381362915,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/231106095132_M801C06L62G031_2673_end_extract/drive_1/03,0.8816751837730408,True
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240205170303_M801C06L62G031_2673_end_extract/drive_2/04,0.8070387244224548,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240205170303_M801C06L62G031_2673_end_extract/drive_2/03,0.8030627965927124,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_2/01,0.8077825903892517,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_16/02,0.7996931076049805,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_17/01,0.8157141804695129,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_14/01,0.8113775849342346,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/231106095132_M801C06L62G031_2673_end_extract/drive_2/01,0.8267158269882202,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_17/02,0.7810835838317871,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_16/03,0.8251476883888245,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_18/04,0.8009048700332642,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_14/04,0.8109959959983826,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_16/03,0.8230595588684082,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/231106095132_M801C06L62G031_2673_end_extract/drive_1/01,0.691087543964386,True
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/231106095132_M801C06L62G031_2673_end_extract/drive_1/04,0.8145368695259094,True
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_8/03,0.7892900109291077,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_15/02,0.8392541408538818,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_15/02,0.8115566968917847,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_15/01,0.8163597583770752,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_14/02,0.8003700971603394,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_18/03,0.7885826826095581,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_18/03,0.821461021900177,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240205170303_M801C06L62G031_2673_end_extract/drive_1/04,0.8624731302261353,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_2/01,0.7804344892501831,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_14/02,0.8067823052406311,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_17/02,0.7743515968322754,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_1/04,0.8428834676742554,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_14/03,0.7755801677703857,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_13/02,0.8278185129165649,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_6/02,0.8106580972671509,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_20/04,0.8337491154670715,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_10/03,0.819566547870636,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_4/02,0.8221462368965149,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/241018102947_M801C06L62G031_2673_end_extract/drive_5/03,0.7895592451095581,True
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240205170303_M801C06L62G031_2673_end_extract/drive_1/03,0.8236345648765564,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/231106095132_M801C06L62G031_2673_end_extract/drive_2/04,0.8356068730354309,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_21/02,0.8052286505699158,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/241018102947_M801C06L62G031_2673_end_extract/drive_5/02,0.8124926686286926,True
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_13/01,0.773719847202301,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_2/04,0.7805250883102417,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_1/02,0.786605954170227,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_15/04,0.7774191498756409,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_18/01,0.7787849307060242,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_2/02,0.8484775424003601,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_26/04,0.8187477588653564,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_15/03,0.8202965259552002,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_7/02,0.7981069087982178,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_15/04,0.782670259475708,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_5/03,0.8009056448936462,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_22/03,0.8329458236694336,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_6/03,0.8267008066177368,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_4/02,0.8120640516281128,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_13/01,0.7699192762374878,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_21/01,0.7808763384819031,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_1/03,0.814609169960022,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_21/02,0.8144411444664001,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_18/03,0.8231472373008728,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_15/01,0.8059782385826111,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/241018102947_M801C06L62G031_2673_end_extract/drive_4/01,0.8110432028770447,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_6/01,0.820744514465332,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_11/01,0.8023310899734497,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_11/02,0.809468150138855,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_10/04,0.7778178453445435,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_31/03,0.8070387244224548,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_8/03,0.8341304063796997,False
caption_txt,The car crosses a bridge.,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_24/04,0.8090672492980957,False
caption_txt,The scene is at night.,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_19/02,0.8216924071311951,False
caption_txt,The scene is at night.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_16/04,0.8279310464859009,True
caption_txt,The scene is at night.,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_1/02,0.7621380686759949,False
caption_txt,The scene is at night.,<DATASET_ROOT>/231106095132_M801C06L62G031_2673_end_extract/drive_2/03,0.7970036268234253,False
caption_txt,The scene is at night.,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_27/02,0.7907201647758484,False
caption_txt,The scene is at night.,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_14/03,0.8351768255233765,False
caption_txt,The scene is at night.,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_1/01,0.8099977970123291,False
caption_txt,The scene is at night.,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_16/01,0.8278692960739136,False
caption_txt,The scene is at night.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_18/02,0.8618001341819763,True
caption_txt,The scene is at night.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_13/04,0.81489098072052,True
caption_txt,The scene is at night.,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_16/02,0.7579958438873291,False
caption_txt,The scene is at night.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_16/01,0.8255168795585632,True
caption_txt,The scene is at night.,<DATASET_ROOT>/240205170303_M801C06L62G031_2673_end_extract/drive_2/02,0.7996475100517273,False
caption_txt,The scene is at night.,<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_18/02,0.7847892045974731,False
caption_txt,The scene is at night.,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_16/04,0.7994539141654968,False
caption_txt,The scene is at night.,<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_13/01,0.7641273140907288,False
caption_txt,The scene is at night.,<DATASET_ROOT>/241018102947_M801C06L62G031_2673_end_extract/drive_5/01,0.7750269770622253,False
caption_txt,The scene is at night.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_17/03,0.8010836839675903,True
caption_txt,The scene is at night.,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_1/03,0.7544968128204346,False
caption_txt,The scene is at night.,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_2/03,0.8297924995422363,False
caption_txt,The scene is at night.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_13/03,0.8313993215560913,True
caption_txt,The scene is at night.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_15/03,0.8134647011756897,True
caption_txt,The scene is at night.,<DATASET_ROOT>/240205170303_M801C06L62G031_2673_end_extract/drive_1/01,0.7594706416130066,False
caption_txt,The scene is at night.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_17/04,0.8175540566444397,True
caption_txt,The scene is at night.,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_27/04,0.751823365688324,False
caption_txt,The scene is at night.,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_7/02,0.801539421081543,False
caption_txt,The scene is at night.,<DATASET_ROOT>/231106095132_M801C06L62G031_2673_end_extract/drive_1/02,0.7989611029624939,False
caption_txt,The scene is at night.,<DATASET_ROOT>/241018102947_M801C06L62G031_2673_end_extract/drive_5/04,0.8044102787971497,False
caption_txt,The scene is at night.,<DATASET_ROOT>/240205170303_M801C06L62G031_2673_end_extract/drive_1/02,0.7392815947532654,False
caption_txt,The scene is at night.,<DATASET_ROOT>/240205170303_M801C06L62G031_2673_end_extract/drive_2/01,0.8255944848060608,False
caption_txt,The scene is at night.,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_3/01,0.7972082495689392,False
caption_txt,The scene is at night.,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_11/04,0.779521644115448,False
caption_txt,The scene is at night.,<DATASET_ROOT>/231106095132_M801C06L62G031_2673_end_extract/drive_2/02,0.8083946704864502,False
caption_txt,The scene is at night.,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_6/03,0.8370324969291687,False
caption_txt,The scene is at night.,<DATASET_ROOT>/231106095132_M801C06L62G031_2673_end_extract/drive_1/03,0.7637885808944702,False
caption_txt,The scene is at night.,<DATASET_ROOT>/240205170303_M801C06L62G031_2673_end_extract/drive_2/04,0.8095953464508057,False
caption_txt,The scene is at night.,<DATASET_ROOT>/240205170303_M801C06L62G031_2673_end_extract/drive_2/03,0.7991376519203186,False
caption_txt,The scene is at night.,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_2/01,0.8915501832962036,False
caption_txt,The scene is at night.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_16/02,0.7909586429595947,True
caption_txt,The scene is at night.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_17/01,0.8174888491630554,True
caption_txt,The scene is at night.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_14/01,0.8432086110115051,True
caption_txt,The scene is at night.,<DATASET_ROOT>/231106095132_M801C06L62G031_2673_end_extract/drive_2/01,0.7894396185874939,False
caption_txt,The scene is at night.,<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_17/02,0.7390546798706055,False
caption_txt,The scene is at night.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_16/03,0.8466777801513672,True
caption_txt,The scene is at night.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_18/04,0.7998666763305664,True
caption_txt,The scene is at night.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_14/04,0.7859070897102356,True
caption_txt,The scene is at night.,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_16/03,0.8459071516990662,False
caption_txt,The scene is at night.,<DATASET_ROOT>/231106095132_M801C06L62G031_2673_end_extract/drive_1/01,0.6938797235488892,False
caption_txt,The scene is at night.,<DATASET_ROOT>/231106095132_M801C06L62G031_2673_end_extract/drive_1/04,0.780445396900177,False
caption_txt,The scene is at night.,<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_8/03,0.7779160141944885,False
caption_txt,The scene is at night.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_15/02,0.7980552911758423,True
caption_txt,The scene is at night.,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_15/02,0.8014289140701294,False
caption_txt,The scene is at night.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_15/01,0.8719794750213623,True
caption_txt,The scene is at night.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_14/02,0.7864977121353149,True
caption_txt,The scene is at night.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_18/03,0.8891186118125916,True
caption_txt,The scene is at night.,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_18/03,0.7867579460144043,False
caption_txt,The scene is at night.,<DATASET_ROOT>/240205170303_M801C06L62G031_2673_end_extract/drive_1/04,0.8424598574638367,False
caption_txt,The scene is at night.,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_2/01,0.7357463240623474,False
caption_txt,The scene is at night.,<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_14/02,0.7498740553855896,False
caption_txt,The scene is at night.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_17/02,0.766357421875,True
caption_txt,The scene is at night.,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_1/04,0.8051037192344666,False
caption_txt,The scene is at night.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_14/03,0.7002041935920715,True
caption_txt,The scene is at night.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_13/02,0.7762018442153931,True
caption_txt,The scene is at night.,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_6/02,0.8261235952377319,False
caption_txt,The scene is at night.,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_20/04,0.8167779445648193,False
caption_txt,The scene is at night.,<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_10/03,0.784452497959137,False
caption_txt,The scene is at night.,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_4/02,0.8034273982048035,False
caption_txt,The scene is at night.,<DATASET_ROOT>/241018102947_M801C06L62G031_2673_end_extract/drive_5/03,0.838391125202179,False
caption_txt,The scene is at night.,<DATASET_ROOT>/240205170303_M801C06L62G031_2673_end_extract/drive_1/03,0.8321788311004639,False
caption_txt,The scene is at night.,<DATASET_ROOT>/231106095132_M801C06L62G031_2673_end_extract/drive_2/04,0.7936336994171143,False
caption_txt,The scene is at night.,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_21/02,0.8046690225601196,False
caption_txt,The scene is at night.,<DATASET_ROOT>/241018102947_M801C06L62G031_2673_end_extract/drive_5/02,0.7944985628128052,False
caption_txt,The scene is at night.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_13/01,0.7470937967300415,True
caption_txt,The scene is at night.,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_2/04,0.774773359298706,False
caption_txt,The scene is at night.,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_1/02,0.786896288394928,False
caption_txt,The scene is at night.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_15/04,0.7638937830924988,True
caption_txt,The scene is at night.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_18/01,0.8204473853111267,True
caption_txt,The scene is at night.,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_2/02,0.8153074383735657,False
caption_txt,The scene is at night.,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_26/04,0.8227689266204834,False
caption_txt,The scene is at night.,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_15/03,0.7825212478637695,False
caption_txt,The scene is at night.,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_7/02,0.8248257040977478,False
caption_txt,The scene is at night.,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_15/04,0.7749975919723511,False
caption_txt,The scene is at night.,<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_5/03,0.8289622068405151,False
caption_txt,The scene is at night.,<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_22/03,0.7855626940727234,False
caption_txt,The scene is at night.,<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_6/03,0.813555121421814,False
