clip_dir,field,sentence,score,label
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_23/04,weather,It is snowing.,0.006715325638651848,0
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_23/04,time_of_day,It is daytime.,0.13615171611309052,1
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_23/04,time_of_day,It is nighttime.,0.0762440413236618,0
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_3/01,motion,The vehicle is stopped.,0.15798522531986237,1
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_3/01,motion,The vehicle is turning right.,0.2876550257205963,0
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_3/01,weather,The weather is rainy.,0.04120602086186409,1
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_3/01,weather,It is snowing.,0.010233019478619099,0
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_3/01,time_of_day,It is daytime.,0.14071184396743774,1
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_3/01,time_of_day,It is nighttime.,0.03390510007739067,0
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_31/01,motion,The vehicle is moving straight.,0.2686748504638672,1
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_31/01,motion,The vehicle is turning left.,0.11984335631132126,0
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_31/01,weather,The weather is sunny.,0.1466733068227768,1
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_31/01,weather,The weather is cloudy.,0.04293936491012573,0
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_31/01,time_of_day,It is daytime.,0.14559459686279297,1
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_31/01,time_of_day,It is nighttime.,0.004948436748236418,0
<DATASET_ROOT>/240205170303_M801C06L62G031_2673_end_extract/drive_2/03,motion,The vehicle is moving straight.,0.2828746736049652,1
<DATASET_ROOT>/240205170303_M801C06L62G031_2673_end_extract/drive_2/03,motion,The vehicle is turning left.,0.17674745619297028,0
<DATASET_ROOT>/240205170303_M801C06L62G031_2673_end_extract/drive_2/03,weather,It is snowing.,0.0650450810790062,1
<DATASET_ROOT>/240205170303_M801C06L62G031_2673_end_extract/drive_2/03,weather,The weather is cloudy.,0.07723820954561234,0
<DATASET_ROOT>/240205170303_M801C06L62G031_2673_end_extract/drive_2/03,time_of_day,It is daytime.,0.13124951720237732,1
<DATASET_ROOT>/240205170303_M801C06L62G031_2673_end_extract/drive_2/03,time_of_day,It is nighttime.,0.09393014013767242,0
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_11/02,motion,The vehicle is moving straight.,0.6506305932998657,1
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_11/02,motion,The vehicle is stopped.,0.2688557207584381,0
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_11/02,weather,The weather is sunny.,0.061656489968299866,1
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_11/02,weather,The weather is cloudy.,0.12596160173416138,0
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_11/02,time_of_day,It is daytime.,0.1533755511045456,1
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_11/02,time_of_day,It is nighttime.,0.007373102009296417,0
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_1/04,motion,The vehicle is moving straight.,0.23643870651721954,1
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_1/04,motion,The vehicle is driving through a curve.,0.05640899017453194,0
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_1/04,weather,The weather is cloudy.,0.17173513770103455,1
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_1/04,weather,It is snowing.,0.005143192131072283,0
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_1/04,time_of_day,It is daytime.,0.13930310308933258,1
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_1/04,time_of_day,It is nighttime.,0.07247902452945709,0
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_6/04,motion,The vehicle is moving straight.,0.46739286184310913,1
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_6/04,motion,The vehicle is turning right.,0.32257699966430664,0
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_6/04,weather,The weather is sunny.,0.12838312983512878,1
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_6/04,weather,The weather is rainy.,0.0018591583939269185,0
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_6/04,time_of_day,It is daytime.,0.1456245630979538,1
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_6/04,time_of_day,It is nighttime.,0.014539281837642193,0
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_33/01,motion,The vehicle is moving straight.,0.3696575462818146,1
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_33/01,motion,The vehicle is turning right.,0.12275402247905731,0
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_33/01,weather,The weather is sunny.,0.10983438044786453,1
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_33/01,weather,The weather is cloudy.,0.021900931373238564,0
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_33/01,time_of_day,It is daytime.,0.09218965470790863,1
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_33/01,time_of_day,It is nighttime.,0.010375287383794785,0
<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_3/03,motion,The vehicle is stopped.,0.4351370930671692,1
<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_3/03,motion,The vehicle is turning right.,0.4022808372974396,0
<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_3/03,weather,The weather is sunny.,0.12668830156326294,1
<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_3/03,weather,It is snowing.,0.00037299381801858544,0
<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_3/03,time_of_day,It is daytime.,0.11826212704181671,1
<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_3/03,time_of_day,It is nighttime.,0.0033982412423938513,0
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_14/03,motion,The vehicle is turning right.,0.3152129054069519,1
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_14/03,motion,The vehicle is moving straight.,0.5055834054946899,0
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_14/03,weather,The weather is sunny.,0.18554995954036713,1
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_14/03,weather,The weather is rainy.,0.0018133750418201089,0
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_14/03,time_of_day,It is daytime.,0.1714525669813156,1
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_14/03,time_of_day,It is nighttime.,0.0067723579704761505,0
<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_3/01,motion,The vehicle is moving straight.,0.30164071917533875,1
<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_3/01,motion,The vehicle is turning left.,0.1277545541524887,0
<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_3/01,weather,The weather is rainy.,0.2051101177930832,1
<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_3/01,weather,The weather is sunny.,0.11279011517763138,0
<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_3/01,time_of_day,It is daytime.,0.13252395391464233,1
<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_3/01,time_of_day,It is nighttime.,0.04279370978474617,0
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_3/03,motion,The vehicle is moving straight.,0.6087629795074463,1
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_3/03,motion,The vehicle is stopped.,0.2057841420173645,0
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_3/03,weather,The weather is sunny.,0.13395556807518005,1
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_3/03,weather,The weather is rainy.,0.01623527705669403,0
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_3/03,time_of_day,It is daytime.,0.1383594572544098,1
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_3/03,time_of_day,It is nighttime.,0.1056581661105156,0
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_19/02,motion,The vehicle is moving straight.,0.45090070366859436,1
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_19/02,motion,The vehicle is stopped.,0.20287513732910156,0
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_19/02,weather,The weather is sunny.,0.10743221640586853,1
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_19/02,weather,It is snowing.,0.00032051847665570676,0
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_19/02,time_of_day,It is daytime.,0.13299523293972015,1
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_19/02,time_of_day,It is nighttime.,0.004261804278939962,0
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_16/04,motion,The vehicle is moving straight.,0.4412022531032562,1
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_16/04,motion,The vehicle is turning left.,0.2808353304862976,0
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_16/04,weather,The weather is rainy.,0.01306018978357315,1
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_16/04,weather,It is snowing.,0.0036114342510700226,0
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_16/04,time_of_day,It is daytime.,0.13834713399410248,1
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_16/04,time_of_day,It is nighttime.,0.025433097034692764,0
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_10/04,motion,The vehicle is moving straight.,0.46539556980133057,1
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_10/04,motion,The vehicle is driving through a curve.,0.13260990381240845,0
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_10/04,weather,The weather is sunny.,0.059834420680999756,1
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_10/04,weather,The weather is rainy.,0.020359687507152557,0
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_10/04,time_of_day,It is daytime.,0.17218121886253357,1
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_10/04,time_of_day,It is nighttime.,0.0146432900801301,0
<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_7/01,motion,The vehicle is moving straight.,0.5065577030181885,1
<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_7/01,motion,The vehicle is driving through a curve.,0.03507877141237259,0
<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_7/01,weather,The weather is rainy.,0.027231398969888687,1
<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_7/01,weather,The weather is sunny.,0.0997600108385086,0
<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_7/01,time_of_day,It is daytime.,0.14295201003551483,1
<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_7/01,time_of_day,It is nighttime.,0.007864248007535934,0
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_22/02,motion,The vehicle is stopped.,0.35318124294281006,1
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_22/02,motion,The vehicle is moving straight.,0.5102488398551941,0
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_22/02,weather,The weather is sunny.,0.13011325895786285,1
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_22/02,weather,It is snowing.,0.0004549581790342927,0
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_22/02,time_of_day,It is daytime.,0.13946887850761414,1
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_22/02,time_of_day,It is nighttime.,0.008030395954847336,0
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_21/01,motion,The vehicle is moving straight.,0.41529837250709534,1
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_21/01,motion,The vehicle is stopped.,0.2967606782913208,0
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_21/01,weather,The weather is sunny.,0.14998281002044678,1
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_21/01,weather,The weather is cloudy.,0.0334097221493721,0
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_21/01,time_of_day,It is daytime.,0.13567735254764557,1
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_21/01,time_of_day,It is nighttime.,0.004556449130177498,0
<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_9/04,motion,The vehicle is driving through a curve.,0.6649230718612671,1
<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_9/04,motion,The vehicle is stopped.,0.20077338814735413,0
<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_9/04,weather,The weather is sunny.,0.10261937975883484,1
<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_9/04,weather,It is snowing.,0.000830597709864378,0
<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_9/04,time_of_day,It is daytime.,0.1221674382686615,1
<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_9/04,time_of_day,It is nighttime.,0.0034713074564933777,0
<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_7/02,motion,The vehicle is moving straight.,0.6136075854301453,1
<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_7/02,motion,The vehicle is turning right.,0.308827668428421,0
<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_7/02,weather,The weather is sunny.,0.13579237461090088,1
<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_7/02,weather,The weather is rainy.,0.0022454410791397095,0
<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_7/02,time_of_day,It is daytime.,0.13406594097614288,1
<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_7/02,time_of_day,It is nighttime.,0.015668148174881935,0
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_7/03,motion,The vehicle is moving straight.,0.3316810429096222,1
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_7/03,motion,The vehicle is stopped.,0.13316185772418976,0
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_7/03,weather,The weather is sunny.,0.10204146802425385,1
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_7/03,weather,The weather is rainy.,0.0006660630460828543,0
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_7/03,time_of_day,It is daytime.,0.12241797149181366,1
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_7/03,time_of_day,It is nighttime.,0.005460953339934349,0
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_7/04,motion,The vehicle is moving straight.,0.5439391136169434,1
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_7/04,motion,The vehicle is turning left.,0.2186000943183899,0
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_7/04,weather,The weather is sunny.,0.14353913068771362,1
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_7/04,weather,The weather is rainy.,0.0008351261494681239,0
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_7/04,time_of_day,It is daytime.,0.12461967021226883,1
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_7/04,time_of_day,It is nighttime.,0.0033859997056424618,0
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_10/01,motion,The vehicle is driving through a curve.,0.13813558220863342,1
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_10/01,motion,The vehicle is turning right.,0.15381398797035217,0
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_10/01,weather,The weather is rainy.,0.1433749943971634,1
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_10/01,weather,The weather is cloudy.,0.15755899250507355,0
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_10/01,time_of_day,It is daytime.,0.11103864759206772,1
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_10/01,time_of_day,It is nighttime.,0.014366857707500458,0
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_5/02,motion,The vehicle is moving straight.,0.24263924360275269,1
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_5/02,motion,The vehicle is stopped.,0.11948861926794052,0
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_5/02,weather,The weather is rainy.,0.3465086817741394,1
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_5/02,weather,The weather is cloudy.,0.13817711174488068,0
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_5/02,time_of_day,It is daytime.,0.13356126844882965,1
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_5/02,time_of_day,It is nighttime.,0.04983668029308319,0
<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_4/04,motion,The vehicle is moving straight.,0.2065839022397995,1
<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_4/04,motion,The vehicle is turning right.,0.15054918825626373,0
<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_4/04,weather,The weather is rainy.,0.0452275350689888,1
<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_4/04,weather,The weather is cloudy.,0.058248065412044525,0
<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_4/04,time_of_day,It is daytime.,0.12689588963985443,1
<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_4/04,time_of_day,It is nighttime.,0.009305290877819061,0
