clip_dir,field,sentence,score,label
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_23/04,weather,The weather is cloudy.,0.1278631091117859,0
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_23/04,time_of_day,It is daytime.,0.13615171611309052,1
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_23/04,time_of_day,It is nighttime.,0.0762440413236618,0
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_3/01,motion,The vehicle is stopped.,0.15798522531986237,1
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_3/01,motion,The vehicle is moving straight.,0.23676303029060364,0
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_3/01,weather,The weather is rainy.,0.04120602086186409,1
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_3/01,weather,It is snowing.,0.010233019478619099,0
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_3/01,time_of_day,It is daytime.,0.14071184396743774,1
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_3/01,time_of_day,It is nighttime.,0.03390510007739067,0
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_31/01,motion,The vehicle is moving straight.,0.2686748504638672,1
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_31/01,motion,The vehicle is stopped.,0.13458193838596344,0
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_31/01,weather,The weather is sunny.,0.1466733068227768,1
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_31/01,weather,The weather is rainy.,0.0006521720206364989,0
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_31/01,time_of_day,It is daytime.,0.14559459686279297,1
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_31/01,time_of_day,It is nighttime.,0.004948436748236418,0
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_8/01,motion,The vehicle is driving through a curve.,0.032597675919532776,1
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_8/01,motion,The vehicle is moving straight.,0.48445841670036316,0
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_8/01,weather,The weather is rainy.,0.2619607746601105,1
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_8/01,weather,The weather is sunny.,0.12465188652276993,0
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_8/01,time_of_day,It is daytime.,0.14795449376106262,1
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_8/01,time_of_day,It is nighttime.,0.03136233612895012,0
<DATASET_ROOT>/240205170303_M801C06L62G031_2673_end_extract/drive_2/03,motion,The vehicle is moving straight.,0.2828746736049652,1
<DATASET_ROOT>/240205170303_M801C06L62G031_2673_end_extract/drive_2/03,motion,The vehicle is stopped.,0.09340458363294601,0
<DATASET_ROOT>/240205170303_M801C06L62G031_2673_end_extract/drive_2/03,weather,It is snowing.,0.0650450810790062,1
<DATASET_ROOT>/240205170303_M801C06L62G031_2673_end_extract/drive_2/03,weather,The weather is sunny.,0.08354808390140533,0
<DATASET_ROOT>/240205170303_M801C06L62G031_2673_end_extract/drive_2/03,time_of_day,It is daytime.,0.13124951720237732,1
<DATASET_ROOT>/240205170303_M801C06L62G031_2673_end_extract/drive_2/03,time_of_day,It is nighttime.,0.09393014013767242,0
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_11/02,motion,The vehicle is moving straight.,0.6506305932998657,1
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_11/02,motion,The vehicle is stopped.,0.2688557207584381,0
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_11/02,weather,The weather is sunny.,0.061656489968299866,1
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_11/02,weather,It is snowing.,0.0008485856233164668,0
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_11/02,time_of_day,It is daytime.,0.1533755511045456,1
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_11/02,time_of_day,It is nighttime.,0.007373102009296417,0
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_1/04,motion,The vehicle is moving straight.,0.23643870651721954,1
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_1/04,motion,The vehicle is stopped.,0.1628325879573822,0
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_1/04,weather,The weather is cloudy.,0.17173513770103455,1
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_1/04,weather,It is snowing.,0.005143192131072283,0
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_1/04,time_of_day,It is daytime.,0.13930310308933258,1
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_1/04,time_of_day,It is nighttime.,0.07247902452945709,0
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_6/04,motion,The vehicle is moving straight.,0.46739286184310913,1
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_6/04,motion,The vehicle is turning left.,0.3118862509727478,0
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_6/04,weather,The weather is sunny.,0.12838312983512878,1
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_6/04,weather,The weather is cloudy.,0.10280726104974747,0
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_6/04,time_of_day,It is daytime.,0.1456245630979538,1
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_6/04,time_of_day,It is nighttime.,0.014539281837642193,0
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_33/01,motion,The vehicle is moving straight.,0.3696575462818146,1
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_33/01,motion,The vehicle is turning right.,0.12275402247905731,0
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_33/01,weather,The weather is sunny.,0.10983438044786453,1
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_33/01,weather,It is snowing.,0.00022715596423950046,0
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_33/01,time_of_day,It is daytime.,0.09218965470790863,1
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_33/01,time_of_day,It is nighttime.,0.010375287383794785,0
<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_3/03,motion,The vehicle is stopped.,0.4351370930671692,1
<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_3/03,motion,The vehicle is turning left.,0.38810741901397705,0
<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_3/03,weather,The weather is sunny.,0.12668830156326294,1
<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_3/03,weather,The weather is cloudy.,0.1283702254295349,0
<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_3/03,time_of_day,It is daytime.,0.11826212704181671,1
<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_3/03,time_of_day,It is nighttime.,0.0033982412423938513,0
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_14/03,motion,The vehicle is turning right.,0.3152129054069519,1
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_14/03,motion,The vehicle is stopped.,0.2409602552652359,0
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_14/03,weather,The weather is sunny.,0.18554995954036713,1
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_14/03,weather,The weather is rainy.,0.0018133750418201089,0
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_14/03,time_of_day,It is daytime.,0.1714525669813156,1
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_14/03,time_of_day,It is nighttime.,0.0067723579704761505,0
<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_3/01,motion,The vehicle is moving straight.,0.30164071917533875,1
<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_3/01,motion,The vehicle is driving through a curve.,0.02408030442893505,0
<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_3/01,weather,The weather is rainy.,0.2051101177930832,1
<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_3/01,weather,The weather is cloudy.,0.05678433179855347,0
<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_3/01,time_of_day,It is daytime.,0.13252395391464233,1
<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_3/01,time_of_day,It is nighttime.,0.04279370978474617,0
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_3/03,motion,The vehicle is moving straight.,0.6087629795074463,1
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_3/03,motion,The vehicle is turning right.,0.27939125895500183,0
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_3/03,weather,The weather is sunny.,0.13395556807518005,1
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_3/03,weather,It is snowing.,0.004810693208128214,0
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_3/03,time_of_day,It is daytime.,0.1383594572544098,1
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_3/03,time_of_day,It is nighttime.,0.1056581661105156,0
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_19/02,motion,The vehicle is moving straight.,0.45090070366859436,1
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_19/02,motion,The vehicle is stopped.,0.20287513732910156,0
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_19/02,weather,The weather is sunny.,0.10743221640586853,1
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_19/02,weather,The weather is rainy.,0.0011778038460761309,0
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_19/02,time_of_day,It is daytime.,0.13299523293972015,1
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_19/02,time_of_day,It is nighttime.,0.004261804278939962,0
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_16/04,motion,The vehicle is moving straight.,0.4412022531032562,1
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_16/04,motion,The vehicle is stopped.,0.1780293881893158,0
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_16/04,weather,The weather is rainy.,0.01306018978357315,1
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_16/04,weather,The weather is sunny.,0.09337001293897629,0
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_16/04,time_of_day,It is daytime.,0.13834713399410248,1
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_16/04,time_of_day,It is nighttime.,0.025433097034692764,0
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_10/04,motion,The vehicle is moving straight.,0.46539556980133057,1
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_10/04,motion,The vehicle is turning left.,0.476837694644928,0
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_10/04,weather,The weather is sunny.,0.059834420680999756,1
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_10/04,weather,It is snowing.,0.0041346242651343346,0
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_10/04,time_of_day,It is daytime.,0.17218121886253357,1
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_10/04,time_of_day,It is nighttime.,0.0146432900801301,0
<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_7/01,motion,The vehicle is moving straight.,0.5065577030181885,1
<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_7/01,motion,The vehicle is driving through a curve.,0.03507877141237259,0
<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_7/01,weather,The weather is rainy.,0.027231398969888687,1
<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_7/01,weather,It is snowing.,0.0038699752185493708,0
<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_7/01,time_of_day,It is daytime.,0.14295201003551483,1
<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_7/01,time_of_day,It is nighttime.,0.007864248007535934,0
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_22/02,motion,The vehicle is stopped.,0.35318124294281006,1
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_22/02,motion,The vehicle is moving straight.,0.5102488398551941,0
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_22/02,weather,The weather is sunny.,0.13011325895786285,1
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_22/02,weather,The weather is rainy.,0.001882305950857699,0
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_22/02,time_of_day,It is daytime.,0.13946887850761414,1
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_22/02,time_of_day,It is nighttime.,0.008030395954847336,0
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_21/01,motion,The vehicle is moving straight.,0.41529837250709534,1
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_21/01,motion,The vehicle is turning right.,0.26769566535949707,0
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_21/01,weather,The weather is sunny.,0.14998281002044678,1
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_21/01,weather,The weather is cloudy.,0.0334097221493721,0
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_21/01,time_of_day,It is daytime.,0.13567735254764557,1
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_21/01,time_of_day,It is nighttime.,0.004556449130177498,0
<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_9/04,motion,The vehicle is driving through a curve.,0.6649230718612671,1
<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_9/04,motion,The vehicle is stopped.,0.20077338814735413,0
<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_9/04,weather,The weather is sunny.,0.10261937975883484,1
<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_9/04,weather,The weather is rainy.,0.0013176968786865473,0
<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_9/04,time_of_day,It is daytime.,0.1221674382686615,1
<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_9/04,time_of_day,It is nighttime.,0.0034713074564933777,0
<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_7/02,motion,The vehicle is moving straight.,0.6136075854301453,1
<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_7/02,motion,The vehicle is stopped.,0.19870039820671082,0
<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_7/02,weather,The weather is sunny.,0.13579237461090088,1
<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_7/02,weather,The weather is cloudy.,0.1411653310060501,0
<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_7/02,time_of_day,It is daytime.,0.13406594097614288,1
<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_7/02,time_of_day,It is nighttime.,0.015668148174881935,0
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_7/03,motion,The vehicle is moving straight.,0.3316810429096222,1
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_7/03,motion,The vehicle is stopped.,0.13316185772418976,0
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_7/03,weather,The weather is sunny.,0.10204146802425385,1
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_7/03,weather,The weather is rainy.,0.0006660630460828543,0
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_7/03,time_of_day,It is daytime.,0.12241797149181366,1
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_7/03,time_of_day,It is nighttime.,0.005460953339934349,0
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_7/04,motion,The vehicle is moving straight.,0.5439391136169434,1
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_7/04,motion,The vehicle is turning right.,0.1952824890613556,0
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_7/04,weather,The weather is sunny.,0.14353913068771362,1
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_7/04,weather,The weather is cloudy.,0.1095985621213913,0
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_7/04,time_of_day,It is daytime.,0.12461967021226883,1
<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_7/04,time_of_day,It is nighttime.,0.0033859997056424618,0
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_10/01,motion,The vehicle is driving through a curve.,0.13813558220863342,1
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_10/01,motion,The vehicle is turning right.,0.15381398797035217,0
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_10/01,weather,The weather is rainy.,0.1433749943971634,1
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_10/01,weather,The weather is sunny.,0.030262654647231102,0
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_10/01,time_of_day,It is daytime.,0.11103864759206772,1
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_10/01,time_of_day,It is nighttime.,0.014366857707500458,0
<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_4/04,motion,The vehicle is moving straight.,0.2065839022397995,1
<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_4/04,motion,The vehicle is turning left.,0.13114140927791595,0
<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_4/04,weather,The weather is rainy.,0.0452275350689888,1
<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_4/04,weather,The weather is cloudy.,0.058248065412044525,0
<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_4/04,time_of_day,It is daytime.,0.12689588963985443,1
<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_4/04,time_of_day,It is nighttime.,0.009305290877819061,0
<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_3/03,motion,The vehicle is moving straight.,0.33142077922821045,1
<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_3/03,motion,The vehicle is turning left.,0.1558387577533722,0
<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_3/03,weather,The weather is rainy.,0.19974666833877563,1
<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_3/03,weather,It is snowing.,0.01659858040511608,0
<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_3/03,time_of_day,It is daytime.,0.13781027495861053,1
<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_3/03,time_of_day,It is nighttime.,0.02837875299155712,0
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_11/02,motion,The vehicle is driving through a curve.,0.16220660507678986,1
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_11/02,motion,The vehicle is stopped.,0.15561586618423462,0
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_11/02,weather,The weather is rainy.,0.10172169655561447,1
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_11/02,weather,It is snowing.,0.018117759376764297,0
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_11/02,time_of_day,It is daytime.,0.14257758855819702,1
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_11/02,time_of_day,It is nighttime.,0.038465507328510284,0
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_6/02,motion,The vehicle is turning left.,0.28737643361091614,1
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_6/02,motion,The vehicle is stopped.,0.18321673572063446,0
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_6/02,weather,The weather is rainy.,0.15295539796352386,1
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_6/02,weather,The weather is sunny.,0.11392805725336075,0
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_6/02,time_of_day,It is daytime.,0.13740667700767517,1
<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_6/02,time_of_day,It is nighttime.,0.025721075013279915,0
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_20/01,motion,The vehicle is moving straight.,0.655775785446167,1
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_20/01,motion,The vehicle is driving through a curve.,0.15703754127025604,0
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_20/01,weather,The weather is sunny.,0.17215986549854279,1
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_20/01,weather,The weather is rainy.,0.0006602240609936416,0
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_20/01,time_of_day,It is daytime.,0.1404406875371933,1
<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_20/01,time_of_day,It is nighttime.,0.005134240724146366,0
<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_7/02,motion,The vehicle is moving straight.,0.4477135241031647,1
<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_7/02,motion,The vehicle is turning left.,0.26953068375587463,0
<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_7/02,weather,The weather is rainy.,0.02599392458796501,1
<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_7/02,weather,The weather is sunny.,0.07241364568471909,0
<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_7/02,time_of_day,It is daytime.,0.13212454319000244,1
<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_7/02,time_of_day,It is nighttime.,0.00744032533839345,0
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_5/03,motion,The vehicle is moving straight.,0.33823123574256897,1
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_5/03,motion,The vehicle is stopped.,0.19479705393314362,0
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_5/03,weather,The weather is rainy.,0.32339411973953247,1
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_5/03,weather,The weather is cloudy.,0.12275448441505432,0
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_5/03,time_of_day,It is daytime.,0.1413455307483673,1
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_5/03,time_of_day,It is nighttime.,0.08154132217168808,0
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_10/04,motion,The vehicle is moving straight.,0.6217498779296875,1
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_10/04,motion,The vehicle is turning left.,0.6783894896507263,0
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_10/04,weather,The weather is cloudy.,0.08018457889556885,1
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_10/04,weather,The weather is sunny.,0.09010054171085358,0
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_10/04,time_of_day,It is daytime.,0.1330462247133255,1
<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_10/04,time_of_day,It is nighttime.,0.008037391118705273,0
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_16/04,motion,The vehicle is driving through a curve.,0.015200672671198845,1
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_16/04,motion,The vehicle is stopped.,0.09378248453140259,0
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_16/04,weather,The weather is cloudy.,0.0017113107023760676,1
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_16/04,weather,The weather is rainy.,0.025799348950386047,0
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_16/04,time_of_day,It is nighttime.,0.3730054795742035,1
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_16/04,time_of_day,It is daytime.,0.0044652861542999744,0
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_18/02,motion,The vehicle is moving straight.,0.08186866343021393,1
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_18/02,motion,The vehicle is turning right.,0.08207917958498001,0
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_18/02,weather,The weather is cloudy.,0.0015232496662065387,1
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_18/02,weather,The weather is rainy.,0.01689508557319641,0
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_18/02,time_of_day,It is nighttime.,0.3838237524032593,1
<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_18/02,time_of_day,It is daytime.,0.005022522062063217,0
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_29/01,motion,The vehicle is moving straight.,0.4177296757698059,1
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_29/01,motion,The vehicle is driving through a curve.,0.14127103984355927,0
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_29/01,weather,The weather is sunny.,0.05463051795959473,1
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_29/01,weather,It is snowing.,0.003973404411226511,0
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_29/01,time_of_day,It is daytime.,0.147829070687294,1
<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_29/01,time_of_day,It is nighttime.,0.06022012233734131,0
<DATASET_ROOT>/241018102947_M801C06L62G031_2673_end_extract/drive_2/03,motion,The vehicle is moving straight.,0.44676831364631653,1
<DATASET_ROOT>/241018102947_M801C06L62G031_2673_end_extract/drive_2/03,motion,The vehicle is turning right.,0.19128912687301636,0
<DATASET_ROOT>/241018102947_M801C06L62G031_2673_end_extract/drive_2/03,weather,The weather is rainy.,0.04595201462507248,1
<DATASET_ROOT>/241018102947_M801C06L62G031_2673_end_extract/drive_2/03,weather,The weather is sunny.,0.06306017190217972,0
<DATASET_ROOT>/241018102947_M801C06L62G031_2673_end_extract/drive_2/03,time_of_day,It is daytime.,0.147681325674057,1
<DATASET_ROOT>/241018102947_M801C06L62G031_2673_end_extract/drive_2/03,time_of_day,It is nighttime.,0.004865487106144428,0
